date,journey_id,offered_calls,contained_calls,transferred_calls,abandoned_calls,repeat_calls_7d,avg_ivr_seconds,avg_agent_handle_seconds,containment_rate,transfer_rate,abandon_rate,no_match_rate,no_input_rate,auth_fail_rate,repeat_call_rate,data_quality_score,tableau_refresh_status
2026-04-24,JRN027,3725,2203,720,283,416,174,455,0.5916,0.1935,0.0762,0.0674,0.0615,0.0714,0.1119,80.7,Complete
2026-04-24,JRN028,2645,957,780,150,388,158,504,0.3622,0.2951,0.0569,0.0652,0.0351,0.0182,0.147,82.6,Complete
2026-04-24,JRN029,1777,794,333,129,228,159,515,0.4471,0.1875,0.0729,0.0671,0.0444,0.0643,0.1284,80.8,Complete
2026-04-24,JRN030,3518,2142,484,499,408,207,511,0.6091,0.1376,0.142,0.0958,0.0476,0.0261,0.1162,79.4,Late
2026-04-24,JRN031,1158,719,121,95,110,171,449,0.6215,0.1046,0.0828,0.0446,0.0527,0.015,0.0951,84.0,Complete
2026-04-24,JRN032,3063,1429,717,276,391,191,457,0.4667,0.2341,0.0904,0.0632,0.0407,0.051,0.1278,83.6,Complete
2026-04-24,JRN033,1741,1228,135,193,174,152,484,0.7054,0.0776,0.1109,0.0544,0.0446,0.0573,0.1002,80.9,Complete
2026-04-24,JRN034,3383,1311,680,449,462,230,436,0.3876,0.2012,0.133,0.0974,0.0384,0.0583,0.1366,77.1,Late
2026-04-24,JRN035,2817,1256,437,201,313,176,497,0.446,0.1553,0.0715,0.0439,0.0692,0.0515,0.1112,82.7,Complete
2026-04-24,JRN036,1643,512,386,248,213,257,488,0.3118,0.235,0.1515,0.0859,0.0392,0.0003,0.1298,83.3,Complete
2026-04-24,JRN037,1598,463,480,271,231,207,509,0.2901,0.3009,0.1697,0.0756,0.0418,0.0581,0.1448,82.0,Complete
2026-04-24,JRN038,3287,1331,757,325,404,187,508,0.4051,0.2305,0.0989,0.0512,0.0483,0.0151,0.123,86.5,Complete
2026-04-24,JRN039,1239,789,138,102,138,166,424,0.6369,0.1117,0.083,0.0638,0.0642,0.0528,0.1118,79.2,Late
2026-04-24,JRN040,4111,1437,1176,570,592,248,516,0.3498,0.2862,0.1388,0.0772,0.0504,0.0642,0.1442,79.1,Complete
2026-04-24,JRN041,3744,2180,378,298,364,186,402,0.5825,0.1011,0.0798,0.0508,0.0444,0.0642,0.0973,84.1,Complete
2026-04-24,JRN042,2674,916,712,434,388,219,552,0.3427,0.2664,0.1625,0.0791,0.0393,0.0218,0.1454,82.3,Complete
2026-04-25,JRN001,2529,1506,336,362,268,232,517,0.5956,0.1329,0.1434,0.0874,0.0354,0.0637,0.1062,79.2,Complete
2026-04-25,JRN002,740,551,37,69,69,138,420,0.7459,0.05,0.0942,0.0525,0.0454,0.0222,0.0943,85.7,Complete
2026-04-25,JRN003,621,360,106,94,74,237,566,0.5801,0.1709,0.1517,0.0966,0.0707,0.0234,0.12,80.1,Complete
2026-04-25,JRN004,2617,1373,492,334,302,226,554,0.5248,0.188,0.1277,0.0697,0.0402,0.0661,0.1156,79.3,Late
2026-04-25,JRN005,618,432,66,47,57,159,403,0.7002,0.1082,0.0765,0.0582,0.0455,0.0631,0.0932,81.7,Complete
2026-04-25,JRN006,1100,497,222,89,137,189,457,0.4526,0.2023,0.0813,0.0641,0.0529,0.071,0.1254,79.3,Complete
2026-04-25,JRN007,1624,845,314,217,228,258,547,0.5205,0.1934,0.134,0.0971,0.0542,0.0681,0.1407,78.0,Complete
2026-04-25,JRN008,1956,733,618,152,307,207,462,0.3748,0.3162,0.0777,0.0707,0.041,0.017,0.157,84.4,Complete
2026-04-25,JRN009,1455,475,356,114,158,156,401,0.327,0.2447,0.0784,0.0438,0.0454,0.0534,0.1091,83.5,Complete
2026-04-25,JRN010,1375,643,409,80,176,215,404,0.4682,0.2975,0.0586,0.0432,0.0484,0.0245,0.1282,86.9,Complete
2026-04-25,JRN011,1848,1171,191,157,177,181,439,0.6338,0.1038,0.0852,0.0632,0.0708,0.0767,0.0962,79.8,Late
2026-04-25,JRN012,1589,592,353,180,198,179,532,0.373,0.2225,0.1135,0.0585,0.0504,0.066,0.1248,79.4,Complete
2026-04-25,JRN013,2100,1035,238,291,188,203,527,0.493,0.1134,0.1389,0.071,0.0448,0.0783,0.0899,82.3,Complete
2026-04-25,JRN014,2764,1112,696,289,314,194,442,0.4024,0.252,0.1046,0.0471,0.0359,0.0297,0.1139,87.7,Complete
2026-04-25,JRN015,823,353,167,62,87,125,444,0.4301,0.2034,0.0761,0.067,0.0685,0.0563,0.1059,78.7,Complete
2026-04-25,JRN016,1198,766,197,87,120,192,439,0.6402,0.1648,0.0728,0.0583,0.0444,0.0049,0.1004,85.7,Complete
2026-04-25,JRN017,2381,1483,231,232,192,158,425,0.6229,0.0974,0.0978,0.0553,0.0442,0.0283,0.0808,81.8,Complete
2026-04-25,JRN018,1399,621,315,124,150,152,419,0.444,0.2252,0.0889,0.043,0.0547,0.0696,0.1073,81.0,Complete
2026-04-25,JRN019,2389,1721,372,395,230,227,490,0.7208,0.1561,0.1654,0.0694,0.0683,0.0553,0.0965,80.1,Complete
2026-04-25,JRN020,766,345,154,45,97,153,477,0.4505,0.2017,0.0594,0.0632,0.039,0.0685,0.1275,81.6,Complete
2026-04-25,JRN021,3053,1414,484,356,327,200,412,0.4632,0.1586,0.1166,0.0646,0.0327,0.0561,0.1072,82.0,Complete
2026-04-25,JRN022,2594,880,754,133,335,116,462,0.3396,0.2908,0.0513,0.0551,0.0496,0.0043,0.1292,83.9,Complete
2026-04-25,JRN023,876,268,243,60,107,171,507,0.3064,0.2776,0.0689,0.043,0.0712,0.0639,0.1228,79.9,Complete
2026-04-25,JRN024,763,256,151,126,103,220,501,0.3361,0.1983,0.1655,0.0757,0.0397,0.0162,0.1351,83.2,Complete
2026-04-25,JRN025,3031,1852,269,488,321,206,491,0.6113,0.089,0.1612,0.0723,0.0478,0.0723,0.106,81.4,Complete
2026-04-25,JRN026,2954,1065,936,187,413,185,479,0.3606,0.3171,0.0635,0.0623,0.0431,0.0677,0.1399,79.6,Complete
2026-04-25,JRN027,2756,1778,596,299,373,177,519,0.6453,0.2166,0.1087,0.065,0.0632,0.0738,0.1356,78.0,Complete
2026-04-25,JRN028,2440,814,607,174,346,98,535,0.3337,0.2488,0.0716,0.0667,0.0365,0.0261,0.1421,83.9,Complete
2026-04-25,JRN029,1447,742,300,105,159,188,509,0.513,0.2079,0.0732,0.0511,0.0559,0.0556,0.1101,82.6,Complete
2026-04-25,JRN030,2328,1333,374,370,233,215,506,0.5727,0.1609,0.1593,0.0759,0.0508,0.0128,0.1001,80.2,Complete
2026-04-25,JRN031,923,620,65,60,95,148,471,0.6721,0.0708,0.0656,0.0546,0.0613,0.0282,0.104,81.5,Complete
2026-04-25,JRN032,2382,1125,511,134,302,123,457,0.4727,0.2148,0.0564,0.0614,0.0506,0.056,0.127,81.4,Complete
2026-04-25,JRN033,1077,759,118,114,116,164,407,0.705,0.1098,0.1062,0.0709,0.036,0.0548,0.1084,83.3,Complete
2026-04-25,JRN034,1689,761,339,252,195,259,509,0.4508,0.2011,0.1493,0.0967,0.0422,0.0561,0.1155,79.6,Complete
2026-04-25,JRN035,1934,876,294,122,179,176,454,0.453,0.1525,0.0635,0.0432,0.065,0.07,0.0929,84.0,Complete
2026-04-25,JRN036,985,331,234,144,140,216,534,0.337,0.2378,0.1466,0.0728,0.0553,0.0293,0.1423,82.1,Complete
2026-04-25,JRN037,1249,330,329,209,168,223,512,0.2645,0.2638,0.1677,0.0722,0.0416,0.0718,0.1353,82.3,Complete
2026-04-25,JRN038,2112,785,496,218,263,161,508,0.3718,0.2349,0.1037,0.0566,0.0446,0.0231,0.1248,82.6,Complete
2026-04-25,JRN039,637,385,88,69,58,159,472,0.6048,0.1386,0.1089,0.0626,0.069,0.0785,0.0919,78.7,Complete
2026-04-25,JRN040,2553,906,816,418,343,227,440,0.3552,0.3197,0.1639,0.0826,0.039,0.0657,0.1345,78.3,Complete
2026-04-25,JRN041,3081,1941,370,161,316,141,498,0.6301,0.1203,0.0525,0.0442,0.0505,0.0753,0.1028,83.2,Complete
2026-04-25,JRN042,1698,643,371,239,212,229,556,0.379,0.2186,0.141,0.0684,0.0491,0.0146,0.1254,84.5,Complete
2026-04-26,JRN001,3192,1771,547,480,338,235,565,0.5549,0.1715,0.1505,0.0862,0.0529,0.07,0.1061,77.9,Late
2026-04-26,JRN002,947,643,96,81,100,156,443,0.6795,0.1017,0.0857,0.0584,0.049,0.0181,0.1066,83.3,Complete
2026-04-26,JRN003,494,292,53,70,60,238,508,0.5927,0.1076,0.1429,0.0922,0.0659,0.013,0.122,79.4,Complete
2026-04-26,JRN004,3011,1392,529,380,375,196,587,0.4623,0.1759,0.1263,0.0817,0.0534,0.0608,0.1247,80.6,Complete
2026-04-26,JRN005,517,356,47,43,49,143,448,0.6889,0.0914,0.0846,0.0458,0.0454,0.0759,0.0954,81.1,Complete
2026-04-26,JRN006,895,353,169,70,112,157,492,0.3945,0.189,0.079,0.0516,0.0449,0.0742,0.1254,80.1,Complete
2026-04-26,JRN007,1773,985,377,281,210,246,486,0.556,0.2128,0.159,0.0741,0.0685,0.0646,0.1187,80.7,Complete
2026-04-26,JRN008,1778,565,460,148,210,142,465,0.3182,0.2591,0.0835,0.0503,0.0441,0.0193,0.1182,84.4,Complete
2026-04-26,JRN009,1729,624,525,181,231,170,503,0.361,0.304,0.1048,0.0666,0.0355,0.0602,0.134,80.3,Complete
2026-04-26,JRN010,1553,764,486,133,201,165,456,0.4923,0.3134,0.0859,0.0594,0.0553,0.0097,0.1295,85.7,Complete
2026-04-26,JRN011,1994,1200,240,119,185,168,428,0.6022,0.1207,0.0599,0.0673,0.0586,0.0743,0.0932,78.0,Complete
2026-04-26,JRN012,1802,691,452,216,213,117,437,0.3835,0.2509,0.1199,0.0468,0.0365,0.0656,0.1186,84.1,Complete
2026-04-26,JRN013,2149,1093,341,310,249,275,559,0.5088,0.1591,0.1444,0.0789,0.0542,0.057,0.1163,80.8,Complete
2026-04-26,JRN014,2783,1108,657,308,382,151,427,0.3985,0.2362,0.1108,0.0584,0.0343,0.0275,0.1373,86.5,Complete
2026-04-26,JRN015,693,312,129,82,87,150,426,0.4504,0.1862,0.1189,0.0656,0.0534,0.0581,0.1258,80.6,Complete
2026-04-26,JRN016,1200,761,200,61,128,156,449,0.6348,0.1667,0.051,0.0545,0.0476,0.0269,0.1075,84.8,Complete
2026-04-26,JRN017,2304,1443,354,175,221,153,417,0.6267,0.1538,0.0762,0.0589,0.0423,0.0229,0.0963,85.1,Complete
2026-04-26,JRN018,1431,712,316,122,186,197,462,0.4977,0.2213,0.0855,0.065,0.0442,0.0622,0.1301,79.7,Complete
2026-04-26,JRN019,2872,1972,457,368,295,243,572,0.6869,0.1592,0.1282,0.0699,0.0579,0.0548,0.1029,78.1,Complete
2026-04-26,JRN020,749,336,168,62,92,146,409,0.4497,0.225,0.0828,0.051,0.0343,0.0621,0.1241,84.1,Complete
2026-04-26,JRN021,1940,813,300,160,191,170,470,0.4195,0.1548,0.083,0.0539,0.038,0.0527,0.0986,82.7,Complete
2026-04-26,JRN022,2445,841,783,132,335,149,466,0.3443,0.3206,0.0542,0.0487,0.0531,0.0018,0.1372,88.0,Complete
2026-04-26,JRN023,868,264,246,74,105,162,449,0.3044,0.2834,0.086,0.058,0.057,0.0521,0.1218,81.7,Complete
2026-04-26,JRN024,734,311,126,114,83,247,461,0.4238,0.1718,0.1557,0.0726,0.041,0.0053,0.1136,83.9,Complete
2026-04-26,JRN025,2949,1934,349,486,367,214,547,0.656,0.1185,0.165,0.0918,0.0349,0.078,0.1248,78.4,Late
2026-04-26,JRN026,2813,976,786,160,382,185,421,0.347,0.2795,0.057,0.0594,0.0401,0.0636,0.1361,80.0,Complete
2026-04-26,JRN027,2845,1710,474,336,271,155,502,0.6012,0.1669,0.1182,0.0557,0.0671,0.0512,0.0954,79.7,Complete
2026-04-26,JRN028,2354,861,681,207,305,148,435,0.3659,0.2894,0.0881,0.0437,0.0477,0.0274,0.1297,83.7,Complete
2026-04-26,JRN029,1360,623,293,85,161,149,436,0.4582,0.2154,0.0632,0.0598,0.0417,0.0613,0.119,82.3,Complete
2026-04-26,JRN030,2840,1701,385,455,340,227,522,0.599,0.1358,0.1604,0.0766,0.0484,0.0017,0.1198,81.3,Complete
2026-04-26,JRN031,890,555,74,46,74,123,385,0.6236,0.084,0.0522,0.0418,0.0712,0.0115,0.0837,83.5,Complete
2026-04-26,JRN032,2271,981,487,200,248,147,474,0.432,0.2146,0.0882,0.0563,0.0483,0.0513,0.1093,84.0,Complete
2026-04-26,JRN033,1018,714,113,104,83,198,434,0.7016,0.112,0.1026,0.0424,0.0412,0.077,0.0822,82.3,Complete
2026-04-26,JRN034,2768,1243,482,368,318,254,553,0.4494,0.1742,0.133,0.0797,0.0375,0.0775,0.1152,79.2,Complete
2026-04-26,JRN035,2676,1305,441,171,294,152,528,0.4879,0.1651,0.0639,0.0692,0.0637,0.0774,0.1102,79.7,Complete
2026-04-26,JRN036,1234,352,348,168,176,247,566,0.2861,0.2825,0.1364,0.0683,0.0486,0.0013,0.1429,86.1,Complete
2026-04-26,JRN037,1458,443,368,217,200,244,512,0.3042,0.2527,0.1492,0.073,0.0498,0.0787,0.1373,80.7,Complete
2026-04-26,JRN038,2056,871,473,224,220,164,450,0.424,0.2303,0.1092,0.0528,0.0533,0.0061,0.1073,84.8,Complete
2026-04-26,JRN039,907,545,72,83,78,166,409,0.601,0.0797,0.0925,0.0435,0.0646,0.052,0.086,83.0,Complete
2026-04-26,JRN040,3283,1343,1038,484,451,252,532,0.4092,0.3164,0.1477,0.0972,0.0504,0.0717,0.1375,75.9,Complete
2026-04-26,JRN041,3008,1949,282,201,310,189,422,0.6481,0.0939,0.0671,0.0694,0.0441,0.0568,0.1033,83.8,Complete
2026-04-26,JRN042,2287,820,594,347,292,232,532,0.3586,0.26,0.1521,0.0766,0.0359,0.0164,0.128,83.2,Complete
2026-04-27,JRN001,4063,2340,615,514,423,238,542,0.5762,0.1515,0.1267,0.095,0.0484,0.0502,0.1042,78.8,Complete
2026-04-27,JRN002,1162,859,58,115,97,127,482,0.7396,0.05,0.0996,0.0416,0.0518,0.0143,0.0838,86.2,Complete
2026-04-27,JRN003,852,476,104,144,93,220,524,0.5592,0.1225,0.1691,0.0871,0.0595,0.027,0.1095,81.3,Complete
2026-04-27,JRN004,3645,1829,781,519,446,232,527,0.5018,0.2144,0.1425,0.0757,0.0358,0.0722,0.1224,81.0,Complete
2026-04-27,JRN005,798,570,44,62,66,132,362,0.7149,0.0558,0.0782,0.0472,0.0417,0.0765,0.0835,82.8,Complete
2026-04-27,JRN006,1741,712,349,141,204,202,447,0.4094,0.2006,0.081,0.0569,0.0379,0.0714,0.1175,80.8,Complete
2026-04-27,JRN007,2027,1170,452,287,259,253,444,0.5776,0.2234,0.1419,0.0772,0.0574,0.0641,0.128,77.2,Complete
2026-04-27,JRN008,2496,848,678,225,326,166,472,0.3401,0.272,0.0902,0.0677,0.0478,0.0281,0.1306,84.2,Complete
2026-04-27,JRN009,2139,824,615,234,262,160,466,0.3855,0.2876,0.1096,0.0602,0.0458,0.074,0.1227,80.1,Complete
2026-04-27,JRN010,2085,1031,596,161,250,166,484,0.4946,0.2861,0.0775,0.0639,0.0447,0.0188,0.1201,86.2,Complete
2026-04-27,JRN011,3157,1931,247,290,267,142,496,0.6118,0.0783,0.0919,0.0517,0.0658,0.0787,0.0847,81.4,Complete
2026-04-27,JRN012,1956,832,475,176,214,174,456,0.4254,0.2433,0.0902,0.0463,0.0393,0.0741,0.1097,84.9,Complete
2026-04-27,JRN013,3299,1737,484,516,330,219,583,0.5265,0.147,0.1565,0.0764,0.0524,0.0575,0.1003,82.2,Complete
2026-04-27,JRN014,3237,1060,804,311,448,140,501,0.3275,0.2486,0.0963,0.0553,0.0504,0.0176,0.1387,83.9,Complete
2026-04-27,JRN015,899,416,165,81,90,164,425,0.4633,0.184,0.0905,0.0512,0.05,0.0611,0.1007,80.4,Complete
2026-04-27,JRN016,1430,913,232,133,162,159,428,0.639,0.1625,0.0932,0.0469,0.0472,0.0088,0.1136,83.3,Complete
2026-04-27,JRN017,2468,1621,395,225,289,159,492,0.6571,0.1604,0.0914,0.0486,0.0443,0.0295,0.1171,86.3,Complete
2026-04-27,JRN018,1783,879,444,154,257,146,428,0.4934,0.249,0.0868,0.0709,0.0401,0.0582,0.1443,82.3,Complete
2026-04-27,JRN019,3909,2804,413,589,394,243,494,0.7174,0.1057,0.1508,0.0771,0.0528,0.0641,0.101,80.4,Complete
2026-04-27,JRN020,989,474,193,93,107,161,488,0.48,0.1959,0.0947,0.0537,0.049,0.054,0.1089,83.8,Complete
2026-04-27,JRN021,4034,1869,763,468,425,177,466,0.4635,0.1894,0.1161,0.0668,0.0535,0.0507,0.1056,83.0,Complete
2026-04-27,JRN022,2781,953,915,168,396,127,549,0.3428,0.329,0.0607,0.0436,0.0338,0.0217,0.1424,88.4,Complete
2026-04-27,JRN023,906,328,277,58,114,132,551,0.3622,0.3062,0.0649,0.0609,0.0627,0.0517,0.1261,82.8,Complete
2026-04-27,JRN024,1028,411,176,148,120,218,495,0.4006,0.1714,0.1445,0.0886,0.037,0.0215,0.1173,80.3,Complete
2026-04-27,JRN025,3733,2477,320,589,387,207,586,0.6636,0.0858,0.1579,0.0858,0.0527,0.0633,0.1037,80.2,Complete
2026-04-27,JRN026,3889,1621,1191,227,551,162,453,0.417,0.3063,0.0585,0.0447,0.0503,0.0556,0.1419,83.9,Complete
2026-04-27,JRN027,4220,2599,851,357,413,145,508,0.6161,0.2018,0.0848,0.0485,0.0563,0.0572,0.0981,83.6,Complete
2026-04-27,JRN028,2993,935,755,216,380,137,404,0.3125,0.2523,0.0722,0.0681,0.0334,0.0227,0.127,84.2,Complete
2026-04-27,JRN029,2335,1108,504,212,285,162,463,0.4747,0.216,0.0912,0.0619,0.0465,0.0788,0.1222,81.5,Complete
2026-04-27,JRN030,3561,2268,452,493,363,245,554,0.637,0.1269,0.1385,0.0827,0.0451,0.0223,0.1021,82.3,Complete
2026-04-27,JRN031,1317,895,168,89,147,143,390,0.6797,0.1282,0.0681,0.0671,0.0591,0.0046,0.1123,81.4,Complete
2026-04-27,JRN032,3902,1810,802,347,476,174,455,0.4639,0.2057,0.0892,0.0455,0.0408,0.063,0.1221,81.3,Complete
2026-04-27,JRN033,1564,1094,142,131,164,170,447,0.6995,0.091,0.0839,0.0559,0.0358,0.0749,0.1049,81.7,Complete
2026-04-27,JRN034,3150,1297,571,514,342,269,497,0.4119,0.1815,0.1633,0.0826,0.048,0.0606,0.1087,79.2,Late
2026-04-27,JRN035,2750,1219,374,255,296,161,420,0.4435,0.1363,0.0931,0.0599,0.0561,0.0593,0.1078,81.2,Complete
2026-04-27,JRN036,1532,459,389,238,178,212,542,0.2997,0.2541,0.156,0.0718,0.0456,0.0142,0.1162,81.0,Complete
2026-04-27,JRN037,1740,546,508,288,261,185,503,0.3142,0.2924,0.1656,0.0823,0.0387,0.0602,0.1503,78.1,Complete
2026-04-27,JRN038,2530,1008,697,270,335,172,456,0.3985,0.2758,0.1069,0.0593,0.0515,0.0075,0.1325,82.4,Complete
2026-04-27,JRN039,1039,644,118,99,93,177,436,0.6199,0.114,0.0958,0.068,0.0707,0.0718,0.0898,77.7,Complete
2026-04-27,JRN040,4060,1513,1317,594,603,193,508,0.3727,0.3244,0.1463,0.0747,0.0321,0.0607,0.1487,79.2,Complete
2026-04-27,JRN041,3567,2086,523,208,342,211,491,0.585,0.1468,0.0585,0.0687,0.0465,0.0589,0.0961,81.2,Complete
2026-04-27,JRN042,2435,831,553,381,308,261,528,0.3413,0.2273,0.1565,0.0936,0.0392,0.0061,0.1269,82.4,Complete
2026-04-28,JRN001,2821,1693,452,401,356,262,487,0.6004,0.1603,0.1422,0.0727,0.0427,0.0594,0.1263,80.5,Complete
2026-04-28,JRN002,1059,737,79,94,90,182,502,0.6966,0.0751,0.0895,0.0415,0.0333,0.0098,0.0857,87.7,Complete
2026-04-28,JRN003,828,450,97,126,98,231,547,0.5441,0.1175,0.1526,0.0908,0.0634,0.0097,0.1189,79.4,Complete
2026-04-28,JRN004,3666,1762,776,481,403,219,543,0.4807,0.2119,0.1313,0.0711,0.0359,0.0714,0.1102,83.2,Complete
2026-04-28,JRN005,631,417,32,43,48,174,452,0.6621,0.0514,0.0687,0.0647,0.0487,0.0664,0.0774,79.7,Complete
2026-04-28,JRN006,1594,636,251,168,161,202,476,0.3995,0.158,0.1058,0.0417,0.0474,0.0709,0.1016,80.8,Complete
2026-04-28,JRN007,2144,1133,418,329,231,229,507,0.5288,0.1951,0.1535,0.0799,0.0602,0.0587,0.1079,81.5,Complete
2026-04-28,JRN008,1928,618,502,164,265,110,469,0.321,0.2605,0.0853,0.0557,0.0404,0.0024,0.1379,86.1,Complete
2026-04-28,JRN009,2117,748,600,184,290,168,475,0.3535,0.2836,0.087,0.0522,0.0413,0.075,0.1373,80.3,Complete
2026-04-28,JRN010,1935,892,575,136,273,161,495,0.4613,0.2975,0.0703,0.0544,0.0552,0.0202,0.1411,84.5,Complete
2026-04-28,JRN011,2973,1785,372,247,301,197,443,0.6005,0.1252,0.0831,0.05,0.0646,0.0564,0.1016,81.1,Complete
2026-04-28,JRN012,1911,696,524,215,260,171,456,0.3647,0.2743,0.113,0.0475,0.0326,0.0504,0.1362,82.3,Complete
2026-04-28,JRN013,2596,1465,376,343,333,247,525,0.5646,0.1451,0.1324,0.0828,0.0455,0.0586,0.1283,79.4,Complete
2026-04-28,JRN014,3030,1214,697,344,369,145,461,0.4007,0.2303,0.1136,0.0694,0.0543,0.0091,0.1218,85.4,Complete
2026-04-28,JRN015,862,394,170,67,108,180,456,0.4571,0.1984,0.0784,0.0535,0.0485,0.0731,0.1258,79.6,Complete
2026-04-28,JRN016,1604,1124,178,146,182,152,455,0.7011,0.1113,0.0914,0.0633,0.0484,0.0009,0.1136,86.6,Complete
2026-04-28,JRN017,2720,1784,353,237,254,207,506,0.6562,0.13,0.0872,0.0621,0.0435,0.0219,0.0934,86.2,Complete
2026-04-28,JRN018,1737,833,448,162,204,167,444,0.4798,0.2581,0.0936,0.0702,0.0458,0.0513,0.1178,82.6,Complete
2026-04-28,JRN019,2419,1538,300,397,269,236,554,0.6362,0.124,0.1642,0.075,0.0588,0.0501,0.1116,80.6,Complete
2026-04-28,JRN020,844,449,163,50,101,139,476,0.5327,0.1942,0.0604,0.0665,0.0331,0.0609,0.1204,83.9,Complete
2026-04-28,JRN021,3210,1452,459,346,326,144,441,0.4526,0.1432,0.1081,0.0514,0.0362,0.0621,0.1017,81.7,Complete
2026-04-28,JRN022,2995,1211,969,222,445,145,511,0.4046,0.3236,0.0744,0.0518,0.0424,0.0181,0.1486,85.2,Complete
2026-04-28,JRN023,1094,317,289,79,144,119,484,0.2898,0.265,0.0728,0.0668,0.063,0.068,0.1323,78.4,Late
2026-04-28,JRN024,1015,415,182,158,117,234,517,0.4095,0.1794,0.1562,0.0705,0.0421,0.0034,0.1161,86.6,Complete
2026-04-28,JRN025,4098,2519,282,643,436,220,464,0.6148,0.0689,0.1569,0.078,0.0348,0.072,0.1065,79.7,Complete
2026-04-28,JRN026,3075,1199,979,248,406,154,424,0.3899,0.3185,0.081,0.0706,0.0374,0.0693,0.1322,80.0,Complete
2026-04-28,JRN027,4593,2990,880,533,503,127,477,0.651,0.1917,0.1162,0.0618,0.0554,0.0727,0.1095,78.3,Late
2026-04-28,JRN028,3539,1059,950,209,460,199,533,0.2995,0.2687,0.0593,0.0658,0.0483,0.002,0.13,83.4,Complete
2026-04-28,JRN029,2157,1028,406,137,251,168,421,0.4769,0.1882,0.0637,0.0596,0.0541,0.0691,0.1168,81.1,Complete
2026-04-28,JRN030,2630,1566,312,384,288,187,466,0.5956,0.1189,0.1463,0.0919,0.0501,0.0231,0.1095,78.4,Complete
2026-04-28,JRN031,1268,880,145,68,134,154,444,0.6946,0.1151,0.0539,0.0486,0.0502,0.0074,0.1063,86.0,Complete
2026-04-28,JRN032,2992,1266,661,212,346,156,458,0.4234,0.2213,0.0711,0.0507,0.0453,0.0711,0.1158,81.4,Complete
2026-04-28,JRN033,1244,820,133,97,128,143,397,0.6595,0.1074,0.0781,0.0464,0.0386,0.067,0.1032,84.6,Complete
2026-04-28,JRN034,2631,993,492,349,327,199,538,0.3776,0.1872,0.1328,0.0816,0.0525,0.0512,0.1243,77.7,Late
2026-04-28,JRN035,2649,1215,408,210,250,164,491,0.4589,0.1541,0.0794,0.0463,0.057,0.0591,0.0947,82.6,Complete
2026-04-28,JRN036,1387,462,394,232,209,219,522,0.3332,0.2846,0.1677,0.0715,0.0359,0.004,0.1507,84.4,Complete
2026-04-28,JRN037,1816,538,564,257,261,208,526,0.2968,0.3108,0.1416,0.0843,0.042,0.051,0.1438,82.5,Complete
2026-04-28,JRN038,2842,1210,734,273,327,169,475,0.426,0.2585,0.0964,0.0562,0.0378,0.0278,0.1154,86.0,Complete
2026-04-28,JRN039,1059,677,122,102,97,201,478,0.6401,0.116,0.0965,0.0701,0.0638,0.0675,0.0924,80.5,Complete
2026-04-28,JRN040,3671,1494,1091,520,498,214,522,0.4072,0.2973,0.1417,0.0833,0.0323,0.0657,0.1358,78.9,Complete
2026-04-28,JRN041,3620,2122,494,258,375,190,466,0.5862,0.1365,0.0715,0.0474,0.0361,0.0666,0.1039,82.6,Complete
2026-04-28,JRN042,2376,941,501,378,275,207,490,0.3962,0.2112,0.1592,0.0823,0.0558,0.0022,0.1161,81.6,Complete
